epoch,loss,validation loss
1, 5.4389
2, 5.3356
3, 5.2901
4, 5.2621
5, 5.2414
6, 5.2182
7, 5.1976
8, 5.1848
9, 5.1675
10, 5.1530
11, 5.1429
12, 5.1323
13, 5.1189
14, 5.1048
15, 5.0950
16, 5.0833
17, 5.0702
18, 5.0598
19, 5.0490
20, 5.0401
21, 5.0314
22, 5.0236
23, 5.0140
24, 5.0058
25, 5.0113
26, 5.0015
27, 4.9903
28, 4.9826
29, 4.9761
30, 5.0136
31, 5.0011
32, 5.0113
33, 4.9895
34, 5.0078
35, 4.9798
36, 4.9614
37, 4.9701
38, 4.9626
39, 4.9498
40, 4.9481
41, 4.9398
42, 4.9429
43, 4.9430
44, 4.9295
45, 4.9323
46, 4.9364
47, 4.9171
48, 4.9163
49, 4.9120
50, 4.9093, 0.0708
51, 4.9065
52, 4.8978
53, 4.8992
54, 4.8973
55, 4.8904
56, 4.8905
57, 4.8875
58, 4.8815
59, 4.8801
60, 4.8810
61, 4.8743
62, 4.8754
63, 4.8745
64, 4.8702
65, 4.8659
66, 4.8656
67, 4.8656
68, 4.8609
69, 4.8547
70, 4.8576
71, 4.8535
72, 4.8479
73, 4.8453
74, 4.8436
75, 4.8422
76, 4.8408
77, 4.8417
78, 4.8359
79, 4.8359
80, 4.8314
81, 4.8377
82, 4.8288
83, 4.8242
84, 4.8217
85, 4.8200
86, 4.8222
87, 4.8203
88, 4.8153
89, 4.8195
90, 4.8123
91, 4.8129
92, 4.8061
93, 4.8065
94, 4.8047
95, 4.8028
96, 4.8070
97, 4.8074
98, 4.7976
99, 4.7968
100, 4.7977, 0.1325
101, 4.7931
102, 4.7867
103, 4.7851
104, 4.7886
105, 4.7887
106, 4.7816
107, 4.7782
108, 4.7801
109, 4.7755
110, 4.7721
111, 4.7727
112, 4.7725
113, 4.7727
114, 4.7708
115, 4.7637
116, 4.7726
117, 4.7630
118, 4.7613
119, 4.7583
120, 4.7688
121, 4.7575
122, 4.7580
123, 4.7581
124, 4.7511
125, 4.7508
126, 4.7514
127, 4.7440
128, 4.7486
129, 4.7423
130, 4.7414
131, 4.7442
132, 4.7483
133, 4.7439
134, 4.7415
135, 4.7445
136, 4.7403
137, 4.7426
138, 4.7347
139, 4.7321
140, 4.7305
141, 4.7298
142, 4.7313
143, 4.7348
144, 4.7274
145, 4.7284
146, 4.7270
147, 4.7235
148, 4.7213
149, 4.7192
150, 4.7182, 0.2005
151, 4.7183
152, 4.7170
153, 4.7191
154, 4.7102
155, 4.7166
156, 4.7098
157, 4.7106
158, 4.7161
159, 4.7079
160, 4.7076
161, 4.7090
162, 4.7070
163, 4.7132
164, 4.7065
165, 4.7074
166, 4.7080
167, 4.7061
168, 4.7048
169, 4.7019
170, 4.6990
171, 4.7004
172, 4.6963
173, 4.7010
174, 4.6995
175, 4.6955
176, 4.6982
177, 4.6906
178, 4.6913
179, 4.6889
180, 4.6929
181, 4.6873
182, 4.6866
183, 4.6888
184, 4.6946
185, 4.6864
186, 4.6845
187, 4.6844
188, 4.6824
189, 4.6816
190, 4.6804
191, 4.6791
192, 4.6813
193, 4.6775
194, 4.6806
195, 4.6774
196, 4.6801
197, 4.6765
198, 4.6768
199, 4.6754
200, 4.6725, 0.2507
201, 4.6724
202, 4.6682
203, 4.6638
204, 4.6648
205, 4.6697
206, 4.6706
207, 4.6663
208, 4.6617
209, 4.6605
210, 4.6611
211, 4.6580
212, 4.6575
213, 4.6597
214, 4.6555
215, 4.6549
216, 4.6583
217, 4.6563
218, 4.6530
219, 4.6561
220, 4.6521
221, 4.6583
222, 4.6505
223, 4.6528
224, 4.6473
225, 4.6500
226, 4.6453
227, 4.6459
228, 4.6525
229, 4.6559
230, 4.6504
231, 4.6491
232, 4.6448
233, 4.6466
234, 4.6412
235, 4.6444
236, 4.6420
237, 4.6413
238, 4.6410
239, 4.6404
240, 4.6377
241, 4.6402
242, 4.6393
243, 4.6388
244, 4.6378
245, 4.6382
246, 4.6368
247, 4.6357
248, 4.6343
249, 4.6324
250, 4.6317, 0.3205
251, 4.6327
252, 4.6321
253, 4.6307
254, 4.6290
255, 4.6342
256, 4.6313
257, 4.6289
258, 4.6252
259, 4.6338
260, 4.6296
261, 4.6288
262, 4.6291
263, 4.6423
264, 4.6353
265, 4.6292
266, 4.6255
267, 4.6247
268, 4.6235
269, 4.6281
270, 4.6253
271, 4.6244
272, 4.6248
273, 4.6236
274, 4.6291
275, 4.6242
276, 4.6194
277, 4.6197
278, 4.6215
279, 4.6214
280, 4.6188
281, 4.6210
282, 4.6173
283, 4.6161
284, 4.6204
285, 4.6131
286, 4.6178
287, 4.6170
288, 4.6159
289, 4.6158
290, 4.6151
291, 4.6157
292, 4.6140
293, 4.6136
294, 4.6201
295, 4.6171
296, 4.6145
297, 4.6169
298, 4.6099
299, 4.6098
300, 4.6075, 0.3612
301, 4.6098
302, 4.6067
303, 4.6038
304, 4.6029
305, 4.6069
306, 4.6055
307, 4.6048
308, 4.6005
309, 4.5999
310, 4.6040
311, 4.5999
312, 4.5996
313, 4.6005
314, 4.5995
315, 4.6012
316, 4.5998
317, 4.5978
318, 4.5992
319, 4.5972
320, 4.6035
321, 4.5998
322, 4.5996
323, 4.6030
324, 4.6011
325, 4.6007
326, 4.6033
327, 4.5967
328, 4.5990
329, 4.5953
330, 4.5958
331, 4.5982
332, 4.5972
333, 4.5948
334, 4.5981
335, 4.5946
336, 4.5930
337, 4.5933
338, 4.5915
339, 4.5937
340, 4.5904
341, 4.5912
342, 4.5946
343, 4.5897
344, 4.5919
345, 4.5911
346, 4.5888
347, 4.5930
348, 4.5893
349, 4.5894
350, 4.5935, 0.4124
351, 4.5915
352, 4.5928
353, 4.5917
354, 4.5914
355, 4.5905
356, 4.5863
357, 4.5850
358, 4.5874
359, 4.5852
360, 4.5835
361, 4.5850
362, 4.5861
363, 4.5911
364, 4.5877
365, 4.5835
366, 4.5817
367, 4.5824
368, 4.5819
369, 4.5813
370, 4.5826
371, 4.5804
372, 4.5823
373, 4.5832
374, 4.5828
